Age	DeathRate	"f,w,LR,HCV-"	"f,w,LR,HCV+"	"f,w,HR,HCV-"	"f,w,HR,HCV+"	"f,b,LR,HCV-"	"f,b,LR,HCV+"	"f,b,HR,HCV-"	"f,b,HR,HCV+"	"m,w,LR,HCV-"	"m,w,LR,HCV+"	"m,w,HR,HCV-"	"m,w,HR,HCV+"	"m,b,LR,HCV-"	"m,b,LR,HCV+"	"m,b,HR,HCV-"	"m,b,HR,HCV+"
2739	0.0000708025	1.00000	2.75332	1.40866	3.87663	1.73733	4.79396	2.44332	6.74594	1.31866	3.62931	1.84599	5.10263	2.28465	6.31728	3.22064	8.88659
2740	0.0000709024	1.00000	2.75327	1.40865	3.87654	1.73731	4.79385	2.44327	6.74577	1.31865	3.62923	1.84596	5.10250	2.28462	6.31712	3.22058	8.88635
2741	0.0000710022	1.00000	2.75322	1.40864	3.87644	1.73729	4.79373	2.44322	6.74560	1.31864	3.62915	1.84593	5.10238	2.28458	6.31695	3.22051	8.88611
2742	0.0000711021	1.00000	2.75317	1.40863	3.87635	1.73727	4.79362	2.44317	6.74542	1.31863	3.62908	1.84590	5.10225	2.28454	6.31679	3.22044	8.88587
2743	0.0000712019	1.00000	2.75313	1.40863	3.87625	1.73725	4.79350	2.44313	6.74525	1.31863	3.62900	1.84588	5.10213	2.28450	6.31663	3.22038	8.88563
2744	0.0000713018	1.00000	2.75308	1.40862	3.87615	1.73723	4.79338	2.44308	6.74508	1.31862	3.62892	1.84585	5.10200	2.28446	6.31646	3.22031	8.88538
2745	0.0000714016	1.00000	2.75303	1.40861	3.87606	1.73721	4.79327	2.44303	6.74490	1.31861	3.62885	1.84582	5.10188	2.28442	6.31630	3.22024	8.88514
2746	0.0000715015	1.00000	2.75298	1.40860	3.87596	1.73719	4.79315	2.44298	6.74473	1.31860	3.62877	1.84579	5.10175	2.28438	6.31613	3.22017	8.88490
2747	0.0000716013	1.00000	2.75293	1.40859	3.87587	1.73717	4.79304	2.44293	6.74456	1.31859	3.62869	1.84576	5.10163	2.28435	6.31597	3.22011	8.88466
2748	0.0000717012	1.00000	2.75288	1.40858	3.87577	1.73715	4.79292	2.44288	6.74438	1.31858	3.62862	1.84573	5.10150	2.28431	6.31581	3.22004	8.88442
2749	0.0000718010	1.00000	2.75284	1.40857	3.87567	1.73713	4.79281	2.44284	6.74421	1.31857	3.62854	1.84570	5.10138	2.28427	6.31564	3.21997	8.88418
2750	0.0000719009	1.00000	2.75279	1.40856	3.87558	1.73712	4.79269	2.44279	6.74404	1.31856	3.62846	1.84567	5.10125	2.28423	6.31548	3.21990	8.88394
2751	0.0000720007	1.00000	2.75274	1.40855	3.87548	1.73710	4.79258	2.44274	6.74387	1.31855	3.62838	1.84564	5.10113	2.28419	6.31532	3.21984	8.88370
2752	0.0000721006	1.00000	2.75269	1.40854	3.87538	1.73708	4.79246	2.44269	6.74369	1.31854	3.62831	1.84562	5.10100	2.28415	6.31515	3.21977	8.88346
2753	0.0000722004	1.00000	2.75264	1.40853	3.87529	1.73706	4.79235	2.44264	6.74352	1.31853	3.62823	1.84559	5.10088	2.28412	6.31499	3.21970	8.88322
2754	0.0000723003	1.00000	2.75260	1.40852	3.87519	1.73704	4.79223	2.44260	6.74335	1.31852	3.62815	1.84556	5.10075	2.28408	6.31483	3.21963	8.88298
2755	0.0000724001	1.00000	2.75255	1.40851	3.87510	1.73702	4.79212	2.44255	6.74317	1.31851	3.62808	1.84553	5.10063	2.28404	6.31466	3.21957	8.88274
2756	0.0000725000	1.00000	2.75250	1.40850	3.87500	1.73700	4.79200	2.44250	6.74300	1.31850	3.62800	1.84550	5.10050	2.28400	6.31450	3.21950	8.88250
2757	0.0000725999	1.00000	2.75245	1.40849	3.87490	1.73698	4.79188	2.44245	6.74283	1.31849	3.62792	1.84547	5.10038	2.28396	6.31434	3.21943	8.88226
2758	0.0000726997	1.00000	2.75240	1.40848	3.87481	1.73696	4.79177	2.44240	6.74265	1.31848	3.62785	1.84544	5.10025	2.28392	6.31417	3.21937	8.88202
2759	0.0000727996	1.00000	2.75236	1.40847	3.87471	1.73694	4.79165	2.44236	6.74248	1.31847	3.62777	1.84541	5.10013	2.28388	6.31401	3.21930	8.88178
2760	0.0000728994	1.00000	2.75231	1.40846	3.87462	1.73692	4.79154	2.44231	6.74231	1.31846	3.62769	1.84538	5.10000	2.28385	6.31385	3.21923	8.88154
2761	0.0000729993	1.00000	2.75226	1.40845	3.87452	1.73690	4.79142	2.44226	6.74213	1.31845	3.62762	1.84536	5.09988	2.28381	6.31368	3.21916	8.88130
2762	0.0000730991	1.00000	2.75221	1.40844	3.87442	1.73688	4.79131	2.44221	6.74196	1.31844	3.62754	1.84533	5.09975	2.28377	6.31352	3.21910	8.88106
2763	0.0000731990	1.00000	2.75216	1.40843	3.87433	1.73687	4.79119	2.44216	6.74179	1.31843	3.62746	1.84530	5.09963	2.28373	6.31336	3.21903	8.88082
2764	0.0000732988	1.00000	2.75212	1.40842	3.87423	1.73685	4.79108	2.44212	6.74162	1.31842	3.62738	1.84527	5.09950	2.28369	6.31319	3.21896	8.88058
2765	0.0000733987	1.00000	2.75207	1.40841	3.87413	1.73683	4.79096	2.44207	6.74144	1.31841	3.62731	1.84524	5.09938	2.28365	6.31303	3.21889	8.88034
2766	0.0000734985	1.00000	2.75202	1.40840	3.87404	1.73681	4.79085	2.44202	6.74127	1.31840	3.62723	1.84521	5.09925	2.28362	6.31287	3.21883	8.88010
2767	0.0000735984	1.00000	2.75197	1.40839	3.87394	1.73679	4.79073	2.44197	6.74110	1.31839	3.62715	1.84518	5.09913	2.28358	6.31270	3.21876	8.87986
2768	0.0000736982	1.00000	2.75192	1.40838	3.87385	1.73677	4.79062	2.44192	6.74092	1.31838	3.62708	1.84515	5.09900	2.28354	6.31254	3.21869	8.87962
2769	0.0000737981	1.00000	2.75188	1.40838	3.87375	1.73675	4.79050	2.44188	6.74075	1.31838	3.62700	1.84513	5.09888	2.28350	6.31238	3.21863	8.87938
2770	0.0000738979	1.00000	2.75183	1.40837	3.87365	1.73673	4.79038	2.44183	6.74058	1.31837	3.62692	1.84510	5.09875	2.28346	6.31221	3.21856	8.87913
2771	0.0000739978	1.00000	2.75178	1.40836	3.87356	1.73671	4.79027	2.44178	6.74040	1.31836	3.62685	1.84507	5.09863	2.28342	6.31205	3.21849	8.87889
2772	0.0000740976	1.00000	2.75173	1.40835	3.87346	1.73669	4.79015	2.44173	6.74023	1.31835	3.62677	1.84504	5.09850	2.28338	6.31188	3.21842	8.87865
2773	0.0000741975	1.00000	2.75168	1.40834	3.87337	1.73667	4.79004	2.44168	6.74006	1.31834	3.62669	1.84501	5.09838	2.28335	6.31172	3.21836	8.87841
2774	0.0000742973	1.00000	2.75163	1.40833	3.87327	1.73665	4.78992	2.44163	6.73988	1.31833	3.62662	1.84498	5.09825	2.28331	6.31156	3.21829	8.87817
2775	0.0000743972	1.00000	2.75159	1.40832	3.87317	1.73663	4.78981	2.44159	6.73971	1.31832	3.62654	1.84495	5.09813	2.28327	6.31139	3.21822	8.87793
2776	0.0000744970	1.00000	2.75154	1.40831	3.87308	1.73662	4.78969	2.44154	6.73954	1.31831	3.62646	1.84492	5.09800	2.28323	6.31123	3.21815	8.87769
2777	0.0000745969	1.00000	2.75149	1.40830	3.87298	1.73660	4.78958	2.44149	6.73937	1.31830	3.62638	1.84489	5.09788	2.28319	6.31107	3.21809	8.87745
2778	0.0000746967	1.00000	2.75144	1.40829	3.87288	1.73658	4.78946	2.44144	6.73919	1.31829	3.62631	1.84487	5.09775	2.28315	6.31090	3.21802	8.87721
2779	0.0000747966	1.00000	2.75139	1.40828	3.87279	1.73656	4.78935	2.44139	6.73902	1.31828	3.62623	1.84484	5.09763	2.28312	6.31074	3.21795	8.87697
2780	0.0000748964	1.00000	2.75135	1.40827	3.87269	1.73654	4.78923	2.44135	6.73885	1.31827	3.62615	1.84481	5.09750	2.28308	6.31058	3.21788	8.87673
2781	0.0000749963	1.00000	2.75130	1.40826	3.87260	1.73652	4.78912	2.44130	6.73867	1.31826	3.62608	1.84478	5.09738	2.28304	6.31041	3.21782	8.87649
2782	0.0000750962	1.00000	2.75125	1.40825	3.87250	1.73650	4.78900	2.44125	6.73850	1.31825	3.62600	1.84475	5.09725	2.28300	6.31025	3.21775	8.87625
2783	0.0000751960	1.00000	2.75120	1.40824	3.87240	1.73648	4.78888	2.44120	6.73833	1.31824	3.62592	1.84472	5.09713	2.28296	6.31009	3.21768	8.87601
2784	0.0000752959	1.00000	2.75115	1.40823	3.87231	1.73646	4.78877	2.44115	6.73815	1.31823	3.62585	1.84469	5.09700	2.28292	6.30992	3.21762	8.87577
2785	0.0000753957	1.00000	2.75111	1.40822	3.87221	1.73644	4.78865	2.44111	6.73798	1.31822	3.62577	1.84466	5.09688	2.28288	6.30976	3.21755	8.87553
2786	0.0000754956	1.00000	2.75106	1.40821	3.87212	1.73642	4.78854	2.44106	6.73781	1.31821	3.62569	1.84463	5.09675	2.28285	6.30960	3.21748	8.87529
2787	0.0000755954	1.00000	2.75101	1.40820	3.87202	1.73640	4.78842	2.44101	6.73763	1.31820	3.62562	1.84461	5.09663	2.28281	6.30943	3.21741	8.87505
2788	0.0000756953	1.00000	2.75096	1.40819	3.87192	1.73638	4.78831	2.44096	6.73746	1.31819	3.62554	1.84458	5.09650	2.28277	6.30927	3.21735	8.87481
2789	0.0000757951	1.00000	2.75091	1.40818	3.87183	1.73637	4.78819	2.44091	6.73729	1.31818	3.62546	1.84455	5.09638	2.28273	6.30911	3.21728	8.87457
2790	0.0000758950	1.00000	2.75087	1.40817	3.87173	1.73635	4.78808	2.44087	6.73712	1.31817	3.62538	1.84452	5.09625	2.28269	6.30894	3.21721	8.87433
2791	0.0000759948	1.00000	2.75082	1.40816	3.87163	1.73633	4.78796	2.44082	6.73694	1.31816	3.62531	1.84449	5.09613	2.28265	6.30878	3.21714	8.87409
2792	0.0000760947	1.00000	2.75077	1.40815	3.87154	1.73631	4.78785	2.44077	6.73677	1.31815	3.62523	1.84446	5.09600	2.28262	6.30862	3.21708	8.87385
2793	0.0000761945	1.00000	2.75072	1.40814	3.87144	1.73629	4.78773	2.44072	6.73660	1.31814	3.62515	1.84443	5.09588	2.28258	6.30845	3.21701	8.87361
2794	0.0000762944	1.00000	2.75067	1.40813	3.87135	1.73627	4.78762	2.44067	6.73642	1.31813	3.62508	1.84440	5.09575	2.28254	6.30829	3.21694	8.87337
2795	0.0000763942	1.00000	2.75063	1.40813	3.87125	1.73625	4.78750	2.44063	6.73625	1.31813	3.62500	1.84438	5.09563	2.28250	6.30813	3.21688	8.87313
2796	0.0000764941	1.00000	2.75058	1.40812	3.87115	1.73623	4.78738	2.44058	6.73608	1.31812	3.62492	1.84435	5.09550	2.28246	6.30796	3.21681	8.87288
2797	0.0000765939	1.00000	2.75053	1.40811	3.87106	1.73621	4.78727	2.44053	6.73590	1.31811	3.62485	1.84432	5.09538	2.28242	6.30780	3.21674	8.87264
2798	0.0000766938	1.00000	2.75048	1.40810	3.87096	1.73619	4.78715	2.44048	6.73573	1.31810	3.62477	1.84429	5.09525	2.28238	6.30763	3.21667	8.87240
2799	0.0000767936	1.00000	2.75043	1.40809	3.87087	1.73617	4.78704	2.44043	6.73556	1.31809	3.62469	1.84426	5.09513	2.28235	6.30747	3.21661	8.87216
2800	0.0000768935	1.00000	2.75038	1.40808	3.87077	1.73615	4.78692	2.44038	6.73538	1.31808	3.62462	1.84423	5.09500	2.28231	6.30731	3.21654	8.87192
2801	0.0000769933	1.00000	2.75034	1.40807	3.87067	1.73613	4.78681	2.44034	6.73521	1.31807	3.62454	1.84420	5.09488	2.28227	6.30714	3.21647	8.87168
2802	0.0000770932	1.00000	2.75029	1.40806	3.87058	1.73612	4.78669	2.44029	6.73504	1.31806	3.62446	1.84417	5.09475	2.28223	6.30698	3.21640	8.87144
2803	0.0000771930	1.00000	2.75024	1.40805	3.87048	1.73610	4.78658	2.44024	6.73487	1.31805	3.62438	1.84414	5.09463	2.28219	6.30682	3.21634	8.87120
2804	0.0000772929	1.00000	2.75019	1.40804	3.87038	1.73608	4.78646	2.44019	6.73469	1.31804	3.62431	1.84412	5.09450	2.28215	6.30665	3.21627	8.87096
2805	0.0000773928	1.00000	2.75014	1.40803	3.87029	1.73606	4.78635	2.44014	6.73452	1.31803	3.62423	1.84409	5.09438	2.28212	6.30649	3.21620	8.87072
2806	0.0000774926	1.00000	2.75010	1.40802	3.87019	1.73604	4.78623	2.44010	6.73435	1.31802	3.62415	1.84406	5.09425	2.28208	6.30633	3.21613	8.87048
2807	0.0000775925	1.00000	2.75005	1.40801	3.87010	1.73602	4.78612	2.44005	6.73417	1.31801	3.62408	1.84403	5.09413	2.28204	6.30616	3.21607	8.87024
2808	0.0000776923	1.00000	2.75000	1.40800	3.87000	1.73600	4.78600	2.44000	6.73400	1.31800	3.62400	1.84400	5.09400	2.28200	6.30600	3.21600	8.87000
2809	0.0000777922	1.00000	2.74995	1.40799	3.86990	1.73598	4.78588	2.43995	6.73383	1.31799	3.62392	1.84397	5.09388	2.28196	6.30584	3.21593	8.86976
2810	0.0000778920	1.00000	2.74990	1.40798	3.86981	1.73596	4.78577	2.43990	6.73365	1.31798	3.62385	1.84394	5.09375	2.28192	6.30567	3.21587	8.86952
2811	0.0000779919	1.00000	2.74986	1.40797	3.86971	1.73594	4.78565	2.43986	6.73348	1.31797	3.62377	1.84391	5.09363	2.28188	6.30551	3.21580	8.86928
2812	0.0000780917	1.00000	2.74981	1.40796	3.86962	1.73592	4.78554	2.43981	6.73331	1.31796	3.62369	1.84388	5.09350	2.28185	6.30535	3.21573	8.86904
2813	0.0000781916	1.00000	2.74976	1.40795	3.86952	1.73590	4.78542	2.43976	6.73313	1.31795	3.62362	1.84386	5.09338	2.28181	6.30518	3.21566	8.86880
2814	0.0000782914	1.00000	2.74971	1.40794	3.86942	1.73588	4.78531	2.43971	6.73296	1.31794	3.62354	1.84383	5.09325	2.28177	6.30502	3.21560	8.86856
2815	0.0000783913	1.00000	2.74966	1.40793	3.86933	1.73587	4.78519	2.43966	6.73279	1.31793	3.62346	1.84380	5.09313	2.28173	6.30486	3.21553	8.86832
2816	0.0000784911	1.00000	2.74962	1.40792	3.86923	1.73585	4.78508	2.43962	6.73262	1.31792	3.62338	1.84377	5.09300	2.28169	6.30469	3.21546	8.86808
2817	0.0000785910	1.00000	2.74957	1.40791	3.86913	1.73583	4.78496	2.43957	6.73244	1.31791	3.62331	1.84374	5.09288	2.28165	6.30453	3.21539	8.86784
2818	0.0000786908	1.00000	2.74952	1.40790	3.86904	1.73581	4.78485	2.43952	6.73227	1.31790	3.62323	1.84371	5.09275	2.28162	6.30437	3.21533	8.86760
2819	0.0000787907	1.00000	2.74947	1.40789	3.86894	1.73579	4.78473	2.43947	6.73210	1.31789	3.62315	1.84368	5.09263	2.28158	6.30420	3.21526	8.86736
2820	0.0000788905	1.00000	2.74942	1.40788	3.86885	1.73577	4.78462	2.43942	6.73192	1.31788	3.62308	1.84365	5.09250	2.28154	6.30404	3.21519	8.86712
2821	0.0000789904	1.00000	2.74938	1.40788	3.86875	1.73575	4.78450	2.43938	6.73175	1.31788	3.62300	1.84363	5.09238	2.28150	6.30388	3.21513	8.86688
2822	0.0000790902	1.00000	2.74933	1.40787	3.86865	1.73573	4.78438	2.43933	6.73158	1.31787	3.62292	1.84360	5.09225	2.28146	6.30371	3.21506	8.86663
2823	0.0000791901	1.00000	2.74928	1.40786	3.86856	1.73571	4.78427	2.43928	6.73140	1.31786	3.62285	1.84357	5.09213	2.28142	6.30355	3.21499	8.86639
2824	0.0000792899	1.00000	2.74923	1.40785	3.86846	1.73569	4.78415	2.43923	6.73123	1.31785	3.62277	1.84354	5.09200	2.28138	6.30338	3.21492	8.86615
2825	0.0000793898	1.00000	2.74918	1.40784	3.86837	1.73567	4.78404	2.43918	6.73106	1.31784	3.62269	1.84351	5.09188	2.28135	6.30322	3.21486	8.86591
2826	0.0000794896	1.00000	2.74913	1.40783	3.86827	1.73565	4.78392	2.43913	6.73088	1.31783	3.62262	1.84348	5.09175	2.28131	6.30306	3.21479	8.86567
2827	0.0000795895	1.00000	2.74909	1.40782	3.86817	1.73563	4.78381	2.43909	6.73071	1.31782	3.62254	1.84345	5.09163	2.28127	6.30289	3.21472	8.86543
2828	0.0000796893	1.00000	2.74904	1.40781	3.86808	1.73562	4.78369	2.43904	6.73054	1.31781	3.62246	1.84342	5.09150	2.28123	6.30273	3.21465	8.86519
2829	0.0000797892	1.00000	2.74899	1.40780	3.86798	1.73560	4.78358	2.43899	6.73037	1.31780	3.62238	1.84339	5.09138	2.28119	6.30257	3.21459	8.86495
2830	0.0000798891	1.00000	2.74894	1.40779	3.86788	1.73558	4.78346	2.43894	6.73019	1.31779	3.62231	1.84337	5.09125	2.28115	6.30240	3.21452	8.86471
2831	0.0000799889	1.00000	2.74889	1.40778	3.86779	1.73556	4.78335	2.43889	6.73002	1.31778	3.62223	1.84334	5.09113	2.28112	6.30224	3.21445	8.86447
2832	0.0000800888	1.00000	2.74885	1.40777	3.86769	1.73554	4.78323	2.43885	6.72985	1.31777	3.62215	1.84331	5.09100	2.28108	6.30208	3.21438	8.86423
2833	0.0000801886	1.00000	2.74880	1.40776	3.86760	1.73552	4.78312	2.43880	6.72967	1.31776	3.62208	1.84328	5.09088	2.28104	6.30191	3.21432	8.86399
2834	0.0000802885	1.00000	2.74875	1.40775	3.86750	1.73550	4.78300	2.43875	6.72950	1.31775	3.62200	1.84325	5.09075	2.28100	6.30175	3.21425	8.86375
2835	0.0000803883	1.00000	2.74870	1.40774	3.86740	1.73548	4.78288	2.43870	6.72933	1.31774	3.62192	1.84322	5.09063	2.28096	6.30159	3.21418	8.86351
2836	0.0000804882	1.00000	2.74865	1.40773	3.86731	1.73546	4.78277	2.43865	6.72915	1.31773	3.62185	1.84319	5.09050	2.28092	6.30142	3.21412	8.86327
2837	0.0000805880	1.00000	2.74861	1.40772	3.86721	1.73544	4.78265	2.43861	6.72898	1.31772	3.62177	1.84316	5.09038	2.28088	6.30126	3.21405	8.86303
2838	0.0000806879	1.00000	2.74856	1.40771	3.86712	1.73542	4.78254	2.43856	6.72881	1.31771	3.62169	1.84313	5.09025	2.28085	6.30110	3.21398	8.86279
2839	0.0000807877	1.00000	2.74851	1.40770	3.86702	1.73540	4.78242	2.43851	6.72863	1.31770	3.62162	1.84311	5.09013	2.28081	6.30093	3.21391	8.86255
2840	0.0000808876	1.00000	2.74846	1.40769	3.86692	1.73538	4.78231	2.43846	6.72846	1.31769	3.62154	1.84308	5.09000	2.28077	6.30077	3.21385	8.86231
2841	0.0000809874	1.00000	2.74841	1.40768	3.86683	1.73537	4.78219	2.43841	6.72829	1.31768	3.62146	1.84305	5.08988	2.28073	6.30061	3.21378	8.86207
2842	0.0000810873	1.00000	2.74837	1.40767	3.86673	1.73535	4.78208	2.43837	6.72812	1.31767	3.62138	1.84302	5.08975	2.28069	6.30044	3.21371	8.86183
2843	0.0000811871	1.00000	2.74832	1.40766	3.86663	1.73533	4.78196	2.43832	6.72794	1.31766	3.62131	1.84299	5.08963	2.28065	6.30028	3.21364	8.86159
2844	0.0000812870	1.00000	2.74827	1.40765	3.86654	1.73531	4.78185	2.43827	6.72777	1.31765	3.62123	1.84296	5.08950	2.28062	6.30012	3.21358	8.86135
2845	0.0000813868	1.00000	2.74822	1.40764	3.86644	1.73529	4.78173	2.43822	6.72760	1.31764	3.62115	1.84293	5.08938	2.28058	6.29995	3.21351	8.86111
2846	0.0000814867	1.00000	2.74817	1.40763	3.86635	1.73527	4.78162	2.43817	6.72742	1.31763	3.62108	1.84290	5.08925	2.28054	6.29979	3.21344	8.86087
2847	0.0000815865	1.00000	2.74813	1.40763	3.86625	1.73525	4.78150	2.43813	6.72725	1.31763	3.62100	1.84288	5.08913	2.28050	6.29963	3.21338	8.86063
2848	0.0000816864	1.00000	2.74808	1.40762	3.86615	1.73523	4.78138	2.43808	6.72708	1.31762	3.62092	1.84285	5.08900	2.28046	6.29946	3.21331	8.86038
2849	0.0000817862	1.00000	2.74803	1.40761	3.86606	1.73521	4.78127	2.43803	6.72690	1.31761	3.62085	1.84282	5.08888	2.28042	6.29930	3.21324	8.86014
2850	0.0000818861	1.00000	2.74798	1.40760	3.86596	1.73519	4.78115	2.43798	6.72673	1.31760	3.62077	1.84279	5.08875	2.28038	6.29913	3.21317	8.85990
2851	0.0000819859	1.00000	2.74793	1.40759	3.86587	1.73517	4.78104	2.43793	6.72656	1.31759	3.62069	1.84276	5.08863	2.28035	6.29897	3.21311	8.85966
2852	0.0000820858	1.00000	2.74788	1.40758	3.86577	1.73515	4.78092	2.43788	6.72638	1.31758	3.62062	1.84273	5.08850	2.28031	6.29881	3.21304	8.85942
2853	0.0000821857	1.00000	2.74784	1.40757	3.86567	1.73513	4.78081	2.43784	6.72621	1.31757	3.62054	1.84270	5.08838	2.28027	6.29864	3.21297	8.85918
2854	0.0000822855	1.00000	2.74779	1.40756	3.86558	1.73512	4.78069	2.43779	6.72604	1.31756	3.62046	1.84267	5.08825	2.28023	6.29848	3.21290	8.85894
2855	0.0000823854	1.00000	2.74774	1.40755	3.86548	1.73510	4.78058	2.43774	6.72587	1.31755	3.62038	1.84264	5.08813	2.28019	6.29832	3.21284	8.85870
2856	0.0000824852	1.00000	2.74769	1.40754	3.86538	1.73508	4.78046	2.43769	6.72569	1.31754	3.62031	1.84262	5.08800	2.28015	6.29815	3.21277	8.85846
2857	0.0000825851	1.00000	2.74764	1.40753	3.86529	1.73506	4.78035	2.43764	6.72552	1.31753	3.62023	1.84259	5.08788	2.28012	6.29799	3.21270	8.85822
2858	0.0000826849	1.00000	2.74760	1.40752	3.86519	1.73504	4.78023	2.43760	6.72535	1.31752	3.62015	1.84256	5.08775	2.28008	6.29783	3.21263	8.85798
2859	0.0000827848	1.00000	2.74755	1.40751	3.86510	1.73502	4.78012	2.43755	6.72517	1.31751	3.62008	1.84253	5.08763	2.28004	6.29766	3.21257	8.85774
2860	0.0000828846	1.00000	2.74750	1.40750	3.86500	1.73500	4.78000	2.43750	6.72500	1.31750	3.62000	1.84250	5.08750	2.28000	6.29750	3.21250	8.85750
2861	0.0000829956	1.00000	2.74745	1.40749	3.86490	1.73498	4.77988	2.43745	6.72483	1.31749	3.61992	1.84247	5.08738	2.27996	6.29734	3.21243	8.85726
2862	0.0000831065	1.00000	2.74740	1.40748	3.86481	1.73496	4.77977	2.43740	6.72465	1.31748	3.61985	1.84244	5.08725	2.27992	6.29717	3.21237	8.85702
2863	0.0000832175	1.00000	2.74736	1.40747	3.86471	1.73494	4.77965	2.43736	6.72448	1.31747	3.61977	1.84241	5.08713	2.27988	6.29701	3.21230	8.85678
2864	0.0000833284	1.00000	2.74731	1.40746	3.86462	1.73492	4.77954	2.43731	6.72431	1.31746	3.61969	1.84238	5.08700	2.27985	6.29685	3.21223	8.85654
2865	0.0000834393	1.00000	2.74726	1.40745	3.86452	1.73490	4.77942	2.43726	6.72413	1.31745	3.61962	1.84236	5.08688	2.27981	6.29668	3.21216	8.85630
2866	0.0000835503	1.00000	2.74721	1.40744	3.86442	1.73488	4.77931	2.43721	6.72396	1.31744	3.61954	1.84233	5.08675	2.27977	6.29652	3.21210	8.85606
2867	0.0000836612	1.00000	2.74716	1.40743	3.86433	1.73487	4.77919	2.43716	6.72379	1.31743	3.61946	1.84230	5.08663	2.27973	6.29636	3.21203	8.85582
2868	0.0000837722	1.00000	2.74712	1.40742	3.86423	1.73485	4.77908	2.43712	6.72362	1.31742	3.61938	1.84227	5.08650	2.27969	6.29619	3.21196	8.85558
2869	0.0000838831	1.00000	2.74707	1.40741	3.86413	1.73483	4.77896	2.43707	6.72344	1.31741	3.61931	1.84224	5.08638	2.27965	6.29603	3.21189	8.85534
2870	0.0000839941	1.00000	2.74702	1.40740	3.86404	1.73481	4.77885	2.43702	6.72327	1.31740	3.61923	1.84221	5.08625	2.27962	6.29587	3.21183	8.85510
2871	0.0000841050	1.00000	2.74697	1.40739	3.86394	1.73479	4.77873	2.43697	6.72310	1.31739	3.61915	1.84218	5.08613	2.27958	6.29570	3.21176	8.85486
2872	0.0000842160	1.00000	2.74692	1.40738	3.86385	1.73477	4.77862	2.43692	6.72292	1.31738	3.61908	1.84215	5.08600	2.27954	6.29554	3.21169	8.85462
2873	0.0000843269	1.00000	2.74688	1.40738	3.86375	1.73475	4.77850	2.43688	6.72275	1.31738	3.61900	1.84213	5.08588	2.27950	6.29538	3.21163	8.85438
2874	0.0000844379	1.00000	2.74683	1.40737	3.86365	1.73473	4.77838	2.43683	6.72258	1.31737	3.61892	1.84210	5.08575	2.27946	6.29521	3.21156	8.85413
2875	0.0000845488	1.00000	2.74678	1.40736	3.86356	1.73471	4.77827	2.43678	6.72240	1.31736	3.61885	1.84207	5.08563	2.27942	6.29505	3.21149	8.85389
2876	0.0000846598	1.00000	2.74673	1.40735	3.86346	1.73469	4.77815	2.43673	6.72223	1.31735	3.61877	1.84204	5.08550	2.27938	6.29488	3.21142	8.85365
2877	0.0000847707	1.00000	2.74668	1.40734	3.86337	1.73467	4.77804	2.43668	6.72206	1.31734	3.61869	1.84201	5.08538	2.27935	6.29472	3.21136	8.85341
2878	0.0000848817	1.00000	2.74663	1.40733	3.86327	1.73465	4.77792	2.43663	6.72188	1.31733	3.61862	1.84198	5.08525	2.27931	6.29456	3.21129	8.85317
2879	0.0000849926	1.00000	2.74659	1.40732	3.86317	1.73463	4.77781	2.43659	6.72171	1.31732	3.61854	1.84195	5.08513	2.27927	6.29439	3.21122	8.85293
2880	0.0000851036	1.00000	2.74654	1.40731	3.86308	1.73462	4.77769	2.43654	6.72154	1.31731	3.61846	1.84192	5.08500	2.27923	6.29423	3.21115	8.85269
2881	0.0000852145	1.00000	2.74649	1.40730	3.86298	1.73460	4.77758	2.43649	6.72137	1.31730	3.61838	1.84189	5.08488	2.27919	6.29407	3.21109	8.85245
2882	0.0000853254	1.00000	2.74644	1.40729	3.86288	1.73458	4.77746	2.43644	6.72119	1.31729	3.61831	1.84187	5.08475	2.27915	6.29390	3.21102	8.85221
2883	0.0000854364	1.00000	2.74639	1.40728	3.86279	1.73456	4.77735	2.43639	6.72102	1.31728	3.61823	1.84184	5.08463	2.27912	6.29374	3.21095	8.85197
2884	0.0000855473	1.00000	2.74635	1.40727	3.86269	1.73454	4.77723	2.43635	6.72085	1.31727	3.61815	1.84181	5.08450	2.27908	6.29358	3.21088	8.85173
2885	0.0000856583	1.00000	2.74630	1.40726	3.86260	1.73452	4.77712	2.43630	6.72067	1.31726	3.61808	1.84178	5.08438	2.27904	6.29341	3.21082	8.85149
2886	0.0000857692	1.00000	2.74625	1.40725	3.86250	1.73450	4.77700	2.43625	6.72050	1.31725	3.61800	1.84175	5.08425	2.27900	6.29325	3.21075	8.85125
2887	0.0000858802	1.00000	2.74620	1.40724	3.86240	1.73448	4.77688	2.43620	6.72033	1.31724	3.61792	1.84172	5.08413	2.27896	6.29309	3.21068	8.85101
2888	0.0000859911	1.00000	2.74615	1.40723	3.86231	1.73446	4.77677	2.43615	6.72015	1.31723	3.61785	1.84169	5.08400	2.27892	6.29292	3.21062	8.85077
2889	0.0000861021	1.00000	2.74611	1.40722	3.86221	1.73444	4.77665	2.43611	6.71998	1.31722	3.61777	1.84166	5.08388	2.27888	6.29276	3.21055	8.85053
2890	0.0000862130	1.00000	2.74606	1.40721	3.86212	1.73442	4.77654	2.43606	6.71981	1.31721	3.61769	1.84163	5.08375	2.27885	6.29260	3.21048	8.85029
